is_coffee_price,direction,price_vnd,price_change,certainty,content_date,_status,_tokens_used,url_hash
False,NONE,,,5,,ok,2117,a4f7574d215de5939a20ed2e525ecca39952b43bde06f6cd77088dfee99c3ca9
False,NONE,,,5,,ok,2297,a88371eb102b7f0d607937a1d2bd520fbe1df26f04c7aa21d95db53b3d48d2fd
False,NONE,,,5,,ok,2147,a9a29aa82b5c46afc624564ca1f48ad2563c8c4090c69e0d9fd47a5c064cf07b
False,NONE,,,5,,ok,2592,06357cf423bb197644536d848acaf1bf319360a3a33c1023c57470ff31678e63
False,NONE,,,5,,ok,2126,ceb9dadd977dd84a00d7575686d6c396267a22b4a9d31463de88f004b7a069a1
False,NONE,,,5,,ok,1828,9f58725306a0ecc1fedd6d0adb8ea0a41d7e46b6b2057ad60b8de5699ebde2fa
True,UP,66600.0,,1,2023-10-03,ok,2233,63c65bbe5c3260b5727549014bbbdb26f94c9fec070266246dddcfdeadc2feaf
False,NONE,,,5,,ok,2148,1a6aa89f5c76c6a7d68b4bfc15b1eda22a5eb766573a839aa11bb738c0c7586f
False,NONE,,,5,,ok,2141,e710cb875199d76219d3bb90a152d0181319923a388414b41b6b6b1a6946db4e
True,DOWN,65300.0,-1000.0,1,2023-10-04,ok,2196,3b344aa3a324af66641bdc445d13239c42823baae6303b271ff40ee0aebae861
False,NONE,,,5,,ok,2067,5556afda1b7f33fb01a78c0044626a838484581a7581ef926cddeb243e2f50a0
False,NONE,,,5,,ok,1880,f9c6d4d1df1af212c934742709e0737f6b4e5a79bcfa1da6be9a59e54843fe2c
False,NONE,,,5,,ok,2207,2c02a6f9b622c2c94459991d465b19962903b0784755f8003f430f482a062631
False,NONE,,,5,,ok,1779,199b46994f085fa44d0f35ec0d66339ad01b1e9e4061c153d34443ffb0d75939
True,DOWN,64300.0,-500.0,2,2023-10-06,ok,2205,f243f6598565f9bebfd37570a6128a642bf61a2c1b246494621b9e05d54f0c9e
False,NONE,,,5,,ok,2200,7fa0a143e4a6ce73a2c2235dc7f967f4b3950f64c2a7b62404460a40fbb334ad
False,NONE,,,5,,ok,2230,13124481d7354632d20062d7aef465ede84450a17dc08ce7f3a268335d2e9c13
False,NONE,,,5,,ok,2272,7233375354b1cdd5602e994e2213e75b06d75266ddb6b80bc0712c0ae4462ae1
True,DOWN,64600.0,-500.0,2,2023-10-06,ok,2215,f508c87879a95eac991fb03eb11cbc70206e25fd9a897a2a099318e3090bf979
False,NONE,,,5,,ok,2219,fe0f83204d97dc933514200afc8e5467e2f73afe937bf5bf3c0a10fdc2460722
False,NONE,,,5,,ok,2104,1662c64b6f936e0ed7040a91edb291a7c0a5c422ee5b782ffea8363292cc060b
False,NONE,,,5,,ok,2233,3f26138afae6f2c363a644b32c5e6faa08698b8226c71a11b6654ae15c08a919
False,NONE,,,5,,ok,2325,ec6f84eb2418952af739300f670de5879cab27bc11c66873c00c72bfa5f278e1
False,NONE,,,5,,ok,2232,5e0f1aca685798a4cfd12809d266936fb5571ec29d5da4e1d26d2f8671f4b08b
False,NONE,,,5,,ok,2212,5778dd4c93c186f156abe585b18585c99dedc72e3a8f44680b0ba7b0e663b668
False,NONE,,,5,,ok,2243,abe09ea342f84788faf9127de3b86bdb88e112384b3195f0803bfd6d067473cc
False,NONE,,,5,,ok,2166,fdbaae70b184dc6178d6882c9a877f0219f5220f3c3ada4731a687c921f733ed
False,NONE,,,5,,ok,2248,74471ca157d617879d853147c75faf17dfd8200a874bb265c1e69b3e12386916
True,DOWN,63700.0,-2200.0,2,2023-10-09,ok,2230,178016396751fef528fc9254c4804abb3cc0fe3aa4d8f8c59207aeb4c9e3bd74
False,NONE,,,5,,ok,2239,417fdb6e96867be76b395d01df841e6f5d6e7e25f184ddbb6de78f6eab0a297c
False,NONE,,,5,,ok,2218,36a48f1bfe8d13477be9988dc738e6ec82551ad566c1eb8cabf2e97062db68b1
False,NONE,,,5,,ok,2234,181fc8a0257c1ed5b1b2fce28f9bb29d99be25bfeb378200222a54d89e66ec9d
False,NONE,,,5,,ok,2182,4e3e800bd4c36d8ae7cb69f91097b50a834a25527651a18849e29f2d311c3850
True,UP,93500.0,600.0,2,2023-03-24,ok,2185,39b8cfbcd3cb1d15b6db43af344b9e97bcd248ff32bc343627b18a5093787b17
False,NONE,,,5,,ok,2515,f95582080bd2d015e5af3ceadfd91d4e0c75c36759cfdfccceeef1c8dc7ac20a
False,NONE,,,5,,ok,2211,7dc7f22f5c0dd11f2f551a085f7568b5cef69a6811f039eabff9844ab1b40afd
False,NONE,,,5,,ok,2184,ff3c34de489bccfa4e6a6751ca529b0e834530dadbd5e51b03da19d32e61ff0f
False,NONE,,,5,,ok,2142,136c1bb32fe188c557bb5c2295c25c7a028f96fd3ca741b5c8dfb256091a49f5
False,NONE,,,5,,ok,2190,5baba294b4723c48634de079df3976e776e3a06991661b426b4f7ea52cd36cfe
True,UP,72000.0,,2,,ok,2145,e2c8a40850da3d162ca499e431ac16d06c6db09cd2effe7d83079f6985105f4b
True,DOWN,64100.0,-300.0,1,2023-10-09,ok,2329,eff9c5a9cfb2dc89dcb2b8a07899e2e15b697937443eca410a82060879dcbde7
True,UP,115000.0,1000.0,1,2025-10-09,ok,2573,95dc08cf0c55b817e3e895622ce84f2f0cf58ea34cf75d6cd730d879594c5887
True,DOWN,113500.0,-1000.0,1,2025-10-09,ok,2270,7b561e141e46d7f1d6df1ba2508e5cfa297e9b9e7c4a026be38611b0585b6e49
True,DOWN,63700.0,-500.0,1,2023-10-10,ok,2189,9757fc7fa9dbceb8f564bcd9870c07a414b51ed7550df555d17ba3b373abdce2
False,NONE,,,5,,ok,2254,8956ae8f101f72a7ceb177f1f8ef56c0b009e7fed2ad8d8ab8a4df5f447f2173
False,NONE,,,5,,ok,2211,07994670ffea1723fb43789408259a015b1d5f40e9b0d892c625309a1554e21a
False,NONE,,,5,,ok,2267,cdaa90f53994af8a9d52511d58c8aa43f056bad9b159d0db08a6f2a708c6ef12
False,NONE,,,5,,ok,2212,aa3b88522462b2d62445cf8bac087b66611ab8a542e0352a650723f7210ee084
False,NONE,,,5,,ok,2198,d4be84b5244740ccb73fab89560e0cafc27179ea4670b7cfe25ffa9e70cd4dd2
True,DOWN,63700.0,-2850.0,2,2023-10-11,ok,2177,6143773d35690f6c3245d2eae437b6615454638070fab67ac813d72352d489d9
True,UP,68000.0,23000.0,2,2023-10-12,ok,2203,25e5eca8b1dab616edc57ee215369d4feba56801f6ff5212de5a3e14a508b8cc
False,NONE,,,5,,ok,2210,c7b6538e37ef5fd27de526bc2e63eae6a994e53997e2e9e27fd332131b73ea3c
False,NONE,,,5,,ok,2197,c9f9d2bc7ec3884b36800c018fda8757bcde3067445b0e7c455f857a60b2c710
True,DOWN,63750.0,-2850.0,2,2023-10-11,ok,2180,a1bbf59be3fd31d9b853cc99a43f34656a98d7667ea602b073deaeb4f34eb296
False,NONE,,,5,,ok,2147,2f941104edf99c856738701875711d2e60789a9aaa2959df390d529eea7991c2
False,NONE,,,5,,ok,2211,998d7b4837aa7315e53514ff3b4745dff5b4859a0853e3ab9997afc3fb6c6b06
True,STABLE,93500.0,0.0,2,2026-03-24,ok,2214,b05d62e628eb47fbd2d9cbd725aaa946b05b572048349271fb18cd23684117ac
False,NONE,,,5,,ok,2165,1fe04725ea67c28d14b1cf8121948ab0e39f4b5ef6509705ae5ba171e935fa87
True,MIXED,92300.0,,2,2023-03-19,ok,2203,c30f251aa7aee4247dd88587fcab6a8139f0e14e5d21132a21d95c2fe10649eb
True,UP,63700.0,300.0,2,2023-10-14,ok,2247,a767208a7ec6bb0a510074abf09f70dd53c4437dd933fb1201559f9bb78ee65a
True,UP,93500.0,600.0,2,2024-03-24,ok,2207,b8df24f8da0ffa74258561d7a2b8f25d1133b9480aed225dc3eae0d8481cf7bd
True,UP,63300.0,100.0,1,2023-10-14,ok,2229,38b298ff938718889d6417f706e6e09aef46a46e988639bf903c744bcba8c232
False,NONE,,,5,,ok,2198,1eafb894b3bef037cdf5c4151725d1c079ea4f32b87437d9504fc8ccf11ab120
False,NONE,,,5,,ok,2196,df818274ef8a882a2142cb62e4d6ae7e5f9a39d962f356bba9b937667e2fde0c
True,UP,63400.0,300.0,2,2023-10-14,ok,2269,40bb54dc4e6e8faf1e589d4fbe98ab27b9d3c077f46f746f1db28f9749f54728
True,UP,63300.0,100.0,1,2023-10-14,ok,2296,75815c55f97563e791b02086587a05c56818bb0f637235803de614c4f125af74
True,UP,63500.0,300.0,2,2023-10-14,ok,2262,26bc3bec122cbead97bc9070ff629e1105e970a0d151a4240ce03630af61cd75
True,UP,,,5,2023-10-13,ok,2235,c14371b5bc7d65826e182b0fa16771ca724660a954d5dc4b394d12d1919c3b0a
False,NONE,,,5,,ok,2240,c2b3f3fd7fd840bc548d048e79909b60fda6e959bd3f600ad49ea02bc0b2e9ee
True,STABLE,93500.0,0.0,2,2026-03-24,ok,2210,88b292c061da271c9d8628789092088265f10b2ca92fc09c68cfdb2a8cbff1ab
False,NONE,,,5,,ok,2166,ee5ae8ccd90d88b2d07ac9e04ec1313667790d6c170df98af214c93795c7ce66
False,NONE,,,5,,ok,2268,a0e17a47b7be009490dab2ea8a7d7f76e283076e2344ec9cef98cb91474cd302
True,UP,,250.0,2,2023-10-14,ok,2253,a13a22036bbbfaf5910e1d80f38351c1718ecf4f5e3fc1554a7168add38fef53
True,UP,105600.0,1600.0,1,2023-12-14,ok,2224,ac870b28322d360dd30a0bc2eef5681852034c7426d00ae3c57efebf6bed0af5
True,DOWN,64200.0,-2300.0,1,2023-10-09,ok,2293,2b58268dc30650ef030dbe36c432b51e5ec381303c527b19da83f6075a612180
False,NONE,,,5,,ok,2167,29a4584571e91c63c7aae4ef86ad51dcaf423cee200b936bf96b7ed4e8a955d1
True,UP,92000.0,,2,2024-03-15,ok,2295,b95d3ee38c3c2be8eadbaccc4b52bb2a6b2577bee6973b402162e5ec4944c628
False,NONE,,,5,,ok,2138,345fa71b147fc30db41f03f118420140608d1ce511afeb59a003dfefa462056d
True,DOWN,,-3000.0,2,2023-10-16,ok,2222,3c542265b2279956b37aa9df10b2cee68acf6883f50928dfc27c7f4057a70af2
True,UP,64500.0,,2,2023-10-16,ok,2175,b4c002b86a49ced52d485470f6b41328ae3df27c9528365efc20985146afab9b
False,NONE,,,5,,ok,2187,8e2e8e3fbd8c1ab9f84fe6d82d174940e93178346cb7703abf39041aa74fe205
False,NONE,,,5,,ok,2218,4ac844b743a808e1af3f6a3ab9b4ac6f3e399044a600dcb2b0e3061ac1e9500f
False,NONE,,,5,,ok,2206,198c10c1d6197e2ef13c7dcbe6eb223664f927df23e77a1517165f8424cfac3f
False,NONE,,,5,,ok,2150,88b30b0a2f86599e8b8b63ec15e8db5e90815ec3f1b5aea57819fd824ec1b403
False,NONE,,,5,,ok,2226,9bf21db908b4e2eee2db01d49938d5f9502c316873767c64695d9dcb4c69f0e8
False,NONE,,,5,,ok,2138,8ffce00288b144cc681dfcf80d2582dd4341340c541a04d04833c18958d900f2
True,UP,72000.0,,2,,ok,2224,d6a369e9d026c52d6b68790abc13ace3f4b5682dc01f683ff75939e44020bf2a
False,NONE,,,5,,ok,2154,ed3e401dcd48d371fc88dbb16e84f6abbb936508ce5c5ef4121bc6061fe4e915
False,NONE,,,5,,ok,2184,49b28449b81d4f4b48b19be858f3154e5f1e6e4e568c55efce75d203d4ab3c93
False,NONE,,,5,,ok,2227,a7f1af21f0c060a1ed2318d8b6598dcc6f7286cba27f551c15d85ec2489f3f79
False,NONE,,,5,,ok,2154,d1c013b51e9f47acb87c87ca482d64f3cc48ad6aacb70013aeb205fed3cd7dc1
False,NONE,,,5,,ok,2124,3ec4e345899ac6260500b3ad7c150eb4202e63e6840d825a38d8d1e7b884ce1c
True,STABLE,93500.0,,2,2026-03-24,ok,2195,c9ba0109f7a9ac34aa3fa3ad552d5800941420bfa0090cf2da6d1c3858d4c208
False,NONE,,,5,,ok,2202,ffd7d4d98124166d44128af5851ef9e72e3101e81dfc19601e8d1e624d297c7f
True,UP,93500.0,200.0,2,2026-03-24,ok,2195,6e2523b55a50d560710c35d0c319fae32f86f6eb8a79a51814a9574558c68a28
False,NONE,,,5,,ok,2225,ead036c6eb76d45a89aa5f94fac3b91e00925fe63e8f942697c5c9aab0005fd8
False,NONE,,,5,,ok,2227,57fe5f244fc246c555da6c0af69fdac300840d18b301b545999a91223bb1ab27
False,NONE,,,5,,ok,2233,cee3e3d76f5597c31cb0f730be1fd99fa53e169bfa226440e25939af9f9e3d08
False,NONE,,,5,,ok,2244,ef06d6d74f1818d53605a1166646a6253c4e63c7c7a2a89737a01e6988b81a39
False,NONE,,,5,,ok,2118,9590f950293d45f6bd7f4a0d68ed0b0a8c4ffa9deaa1b0dd59c043e42b7d167e
True,DOWN,,-7000.0,1,2023-10-20,ok,2273,eca53e1251baa62f48858a43d51746d0f8f9da621079c92b469336ba86756b79
False,NONE,,,5,,ok,2203,e8a467abf80be62f789803e23db7cacbc3fe0b340c4ad72e4e3ac9dad4566c97
True,UP,63900.0,300.0,2,2023-10-19,ok,2202,40b4f181a5524dd5b6b8ee71c8810a48ae35655d396380cdb5ef7b1161290c76
False,NONE,,,5,,ok,2204,85dbdaee6545210e6aa884f7bc6467bcc872dab4430bffd99ec3ce9252aab004
True,UP,58200.0,1000.0,1,2023-10-20,ok,2234,5d728574c246bbd87af05142a523fa7541a3ab9ff9d1bde549f897c9c9ad5b4a
True,UP,,1000.0,2,2023-10-20,ok,2218,3d90068944c5681a9212cef0519677315c863ec6862d437788f7ff66cbfc8d73
False,NONE,,,5,,ok,1815,7fddf8a7385b3065076801ef0b2082c25b674f56deb228c27f4ab18c88ebfbcb
False,NONE,,,5,,ok,2159,322700aa3ce7ab681e970a336876f777ba2e34a2e489a2923aae11beb86f7698
False,NONE,,,5,,ok,2218,bbd2b9a34be1252653a78af5a3b4dbd920ff969a5551ab06a6c337b32cd7fa85
False,NONE,,,5,,ok,2082,d5c88099856ee345098ea0d26f7af7f34f2be162a678c99d4ef0efd8608312d0
False,NONE,,,5,,ok,2227,390183d64e23ead850872671577a48778321a040141d85e3526ccbb8f10aa0f3
False,NONE,,,5,,ok,1847,2094572d8089ae5e01c4297ac153f5a8862f25ed727049ce6655c76f7ee4b751
False,NONE,,,5,,ok,2177,95dd4be14812d02df6ca74da2bdfeac29d34a0b63fbe46419d0dd5293c4d90d4
False,NONE,,,5,,ok,2239,81a7d8d1fc58d3dcd1c3b04bed9997ea052bb16778ab64cfc5e72afd8b75e31e
True,UP,93500.0,600.0,2,2024-03-24,ok,2217,4ca487daef405978238436f0cdd4bed74b78fdd2aa435b5a2182665cf5a45494
False,NONE,,,5,,ok,2183,51dd2b844c8d0c25032799687bef3c58efe5d1c3ff8f8e1fb8b2a4a0bc0e849e
False,NONE,,,5,,ok,2238,d98548f0d570d6665d57a917b292c4671c7552d239f0691eef6ccd718355fa0a
False,NONE,,,5,,ok,2209,fcf5009752e347f189f2b3fb3cad47481a961d41bb80d212a34dfde4d0cd5ea9
False,NONE,,,5,,ok,2094,81efede880deb66b138950e9b28d63d64c9faf385f8712bed0fdee560da6aa84
False,NONE,,,5,,ok,2226,1ccd0da633225d8624ce63e1be4fd4e95231919f6156496a08aa9dfc74925b25
False,NONE,,,5,,ok,2199,eb2c81c9c236bbc44dbd9c75b85b6fb20f37edf5744d0a83a8b0d2f22052ecb6
False,NONE,,,5,,ok,1954,153b4e6a960e7ba04224749d73216d44a733108b5aabb2aa3a056a1cf78e8456
False,NONE,,,5,,ok,2180,588e4de4e6830a3ce73271fb34ecb8d75ccae2f588502982798674200e7fc816
False,NONE,,,5,,ok,2207,3164085e4559637fa982a9c54dec10c6c269d5b5d89c5d6b40bc87dd98765de5
False,NONE,,,5,,ok,2229,738fcf0039d7bdea925180c6fdd1574b6225c54c5941b4598e5cafc3659edbc0
False,NONE,,,5,,ok,2244,6ab31a5b3379babce0daa8d608558d449b74982c47727759c01b624154f13610
False,NONE,,,5,,ok,2214,d4ae37285673f4bcd35c2be3ecf85b59252d1c78b4f3d7aeb680b6ebfc9c14c4
False,NONE,,,5,,ok,2127,d95ce7e609e77f04b648637476973709f528b7d3d77e63bfc107b491b02fd6f0
True,UP,118500.0,2900.0,1,2025-10-23,ok,2256,56a1ac767c1f37d842aafe206a8431c7f4141053c5cc11f490f78ed8a9f51551
False,NONE,,,5,,ok,2170,15d688c38603e02a533085c7b42b70f6fe547493d5eff4a3552ac320da1dea63
True,DOWN,95700.0,-800.0,2,2026-03-12,ok,2267,8d786846f5094df72c8900e7e024b87fcacc701be6e058d52a51138ab66da7a2
True,DOWN,95700.0,-800.0,1,2026-03-11,ok,2229,c4ba074764d4e2157733cd520db23549e792f10e1a60207a4e7beb079e887f6e
True,DOWN,96600.0,,2,2026-03-11,ok,2222,14144a884c3e1e66b00d61b8bd3e8e214fafb3e2f0680d8b4b4219755181224c
True,DOWN,95700.0,-800.0,2,2026-03-12,ok,2235,be4bbd87afc8b4811813bcd5734ab30c8d987ae4a7427b94bfabdad283850bba
True,DOWN,96600.0,,2,2026-03-11,ok,2227,cb1fea57ed08fe7be2d894764f58cc2c9fee8f347909244d1c7d3479f45191f7
True,UP,96500.0,,1,2026-03-11,ok,2254,bbdc6c60373889ed8cb23a711f5556f2a3388aeb8cfc544d524bbd69a28d09e6
True,DOWN,95700.0,-800.0,1,2026-03-11,ok,2253,5541bf8214e8c202930b17c159a63b353eb829fe330d8a3bf85b935cd9605e05
True,STABLE,95700.0,0.0,2,2026-03-12,ok,2208,b3508f9ca8a59e5fe7279d431a45d5be45870837b95cdde113bdd65ca8355f7e
True,MIXED,95700.0,-900.0,2,2026-03-11,ok,2245,dfdc3beb267fcd2f7c2ca3ee560fa0f5e589cf57402ba6a90768ddd3d8bafddc
True,DOWN,95500.0,-1000.0,2,2026-03-11,ok,2224,df60e86b15ecb34a94c9c8c0ccddaf335f20cf3d6881ced94d411aaf5eb073db
True,DOWN,95700.0,-800.0,2,2026-03-12,ok,2267,72c9830e82facae0f76777ef42ce3099cf46e13323e9b84c6d4059b35f3a4e39
True,DOWN,92000.0,-3700.0,1,2026-03-11,ok,2250,356d6c1603a8ae5a27c5e818b065e5192d08066c6bc2119f2c21f99b6e5540fe
True,MIXED,96000.0,,2,2026-03-10,ok,2218,49557ddcb1dbfd75cee9fa4064e13ba12cf050855db09b71750f12012580cd41
True,STABLE,96500.0,0.0,2,2026-03-10,ok,2195,aa33e848eea40d64a9655d0801ccb7e8e575e21bb034ff3f0aaede3f9816e03f
True,STABLE,96500.0,,2,2026-03-11,ok,2188,f88e26a29172010f050647a0d4acbca4b3ee2a8d2e2570f1293c0d95ad2eb09a
True,DOWN,95700.0,-800.0,1,2026-03-11,ok,2193,09dcb9299b086f6d5c0e3063cc0529b07a5c8cd6bf25e0b7f0ac25c65dd10c3a
True,STABLE,96600.0,,2,2026-03-10,ok,2209,f713fa0ee4975ebb133ca92535c645fb2a02018bc9c9743560b0b7dde5bef17a
True,STABLE,96500.0,0.0,2,2026-03-10,ok,2210,fefc4adc29d17867beeb78ad1e03d0718cd910e011cca5cffc6d0ca02779fdb4
True,UP,,,2,2026-03-10,ok,2184,430d62e38515d5f28018363e25e024c21453ca309216d2f8783fea3f11719e00
True,STABLE,96000.0,,2,2026-03-10,ok,1971,486bb88a097e55b6530e5b5fcb7842aaad40e62cf575752f43906757c205b5ac
True,MIXED,91000.0,,2,2026-03-24,ok,2234,e4973c8203479081079e2ec59df61414b7962c2d03f0968de8af0b2ddf1e2f2b
True,UP,96500.0,500.0,1,2026-03-10,ok,2239,c8c5ddde535dcaaeeb4dc5d2fe73307627606115607393dc0a9081a63c8a98d0
True,STABLE,96000.0,,2,2026-03-09,ok,1966,293021b8dfdb899dc6441bdcb9bd1160c87fa759e2f9d87c4b5b3bf90bd313b3
True,UP,96500.0,1000.0,1,2026-03-05,ok,2239,aee4a79f2e9a0bb45511e53f212c263ad40fcfef600f9b7b4a0d998aa754ec38
True,UP,96500.0,500.0,2,2026-03-24,ok,2230,936d470fbaa5743367dfac65125ad9eaef158c8810a84e13265f0bd342c4da51
True,UP,96600.0,,1,2026-03-09,ok,2233,e294b5008f3e8913d1459fc8a17e3d999417dfc1ba9c904b50225a982959c5fb
True,STABLE,96500.0,,2,2026-03-09,ok,2242,909e48390159e08b4bd6bb3f653c70692255752b11472dda78c67131f35f574b
True,UP,96500.0,,2,2026-03-06,ok,2180,6e4e06e516548514315b4aa3d3cff6c3881ac67ef1666a3475d84a0abde0676a
True,UP,96700.0,600.0,1,2026-03-09,ok,2202,b286064be18951062f99cdd316964b0789b9e836dca1f534a9ef1da71c86f67e
True,UP,96500.0,500.0,1,2026-03-08,ok,2217,c766aa277daebd6aaced2740c609274df64826f4258161ec09b170b3be6ff3d1
True,UP,96500.0,500.0,1,2026-03-08,ok,2217,d1cea22823381fe7252c5a575cfe3fe6ff8c6686089903755c7a9e8b3c866e7d
True,UP,96500.0,500.0,1,2026-03-08,ok,2195,40c1f51447162d8f0f595d132eab22c1fd5c3e2e5c991699fc976e9927e848ad
True,UP,96600.0,600.0,1,2026-03-08,ok,2263,4eb858dc8f9cbeb3d796cb9ab513385a5abc3bbc566f0a194d9867afe1986de6
True,DOWN,95000.0,-25000.0,2,2026-02-28,ok,2267,85dfc3f4ffa33734740bf73201d59e8d2d31399b5fee17e35a867042a3faabfb
True,MIXED,96500.0,,1,,ok,2244,6db79f63848adfd117fa00ed8d1628821fc229b4bc1f3606c6c3a189c6170e1b
True,UP,96500.0,,2,2026-03-07,ok,2229,f8d2ae39c1a36b443ea7b1bda0bebca0182dce052eb52d0a973c4077a420d61a
True,STABLE,96500.0,,2,2026-03-08,ok,2169,7d2ec4cf6e39e58282728496e9f7d1e2e620b48da0db2b4ac59ff1deaf7066a4
True,UP,96500.0,1000.0,1,2026-03-05,ok,2224,8dfa7074b4d1c2d12880073b526cbb651b4fd98233f52edd433f92c0426f570e
True,UP,96500.0,,2,2026-03-07,ok,2228,0c5c4b5d86c7f941d4a9128f577971084a606fa11d08a70e3f174f67349f6a41
True,UP,96500.0,600.0,2,2026-03-09,ok,2186,8988e0e5a767812b71652d033a3b5ebe323f4c8cd6e08fdb7f8dfcd80b139ce0
True,UP,96000.0,1000.0,2,2026-03-05,ok,2166,de168b282bdeeb7636811892492b150a026629c434f8796f461b7a559f8db151
True,UP,96000.0,,2,2026-03-06,ok,2257,e2cdbb26c80a5733a65ec90fa89a8d4b44e160d8289aad5835278d4ac08918b7
True,UP,96000.0,,2,2026-03-06,ok,2270,a5182c4275e9512d765890e8c9c12d5f079aacbe9d3cbb786564a4ecd5ea1f26
True,STABLE,96000.0,0.0,1,2026-03-06,ok,2238,e28c7e555b61915da67b73a95c0bb4d5f43a7e0063f723e68a8b6730b3dd96b5
True,UP,96000.0,1200.0,1,2026-03-06,ok,2234,ad48e04cf58a76e24870b09421feb88374a7aec8478c673d6a53b5ed31ff15ad
False,NONE,,,5,,ok,2287,45a97855b500dae38b3b73fd1cb726c694fe092687765dee18b60e1af85a8e8e
True,UP,96000.0,2200.0,2,2026-03-07,ok,2259,1d414fbbf3a28d228cfc1998a9936cfa497ae65e1e5d091d88f01c3ef9dd8453
True,UP,96000.0,1000.0,2,2026-03-05,ok,2232,a3e260f52034fe9d33c34b5407e29e66a182fa41ce94356f47bc90e263ba7a17
True,STABLE,96000.0,0.0,1,2026-03-06,ok,2193,ac6d37b2ec7de5b5bc8b3f832ab6423a7ba769105bf90e7ceea8205d1599edbf
True,DOWN,94800.0,-1400.0,2,2026-03-05,ok,2235,655ff85def6d18a0d4c085be50588ec0c2d01fd97eef30130ca7e6fe7a201d60
True,UP,94900.0,,2,2026-03-05,ok,2282,6d71668a3096d90de6394d966e4063195392cad1f8c5a6196038fc7ed172c64a
True,UP,96000.0,1200.0,1,2026-03-05,ok,2270,4aee72a24a4383b99e045e7bc14a6cc9a16962302622e6e78af2a767584181fd
True,UP,96000.0,1000.0,2,2026-03-05,ok,2241,10dcb464c5a8ad4291072342ee8e378ecf20ef0e3e134f7901d49b5bf9420c1a
True,MIXED,96000.0,1000.0,2,2026-03-05,ok,2232,99838f989a9af494410931f8f9326021e2a4699d5e6b48df078d7e9267afb62b
False,NONE,,,5,,ok,1542,b568048321790f84244c4ca16dd849b933aebb1214fc92661d957149f8d0efe0
True,DOWN,96200.0,,2,2026-03-04,ok,2278,ba07aef9471d360d9a138e72ea8fd3d2aeaacb4244be7a2fba10ad76efcb28eb
True,DOWN,94800.0,-1400.0,1,2026-03-04,ok,2267,a88f0ec29163b86e44dfe960ba670eafa4b35fbb00116b424c06d3df030af907
True,DOWN,94800.0,-1400.0,1,2026-03-05,ok,2236,8c83f264e1dddd8324f2427fa98654365ca0f5729815edca551bed497f5e3cc5
True,UP,96200.0,700.0,1,2026-03-04,ok,2216,a419c6671cc50a5c4b407b625677d294f9b6591144e884b7d45c9363256647a4
True,DOWN,94800.0,-1100.0,2,,ok,2262,413cecfd13fa099f31c6a60bd5801ebebcefc462b3d932dafc7fce95a03c2466
True,DOWN,95500.0,-500.0,2,2026-03-03,ok,2264,2f4a157b20352eba13ea3c315b0a2508f4440881a5ee19db1afb77a566e14c2d
True,UP,95500.0,3800.0,2,2026-03-03,ok,2163,32fb97947fc59fa556e8a540f5fd85997033aaee7203aae883dd5b5391887f8c
True,UP,95500.0,3800.0,2,2026-03-03,ok,2182,459f29a1be553b6e7c76f8ccc66f7ada81466cc326f53a921364bfa1dba5e984
True,DOWN,95800.0,,2,2026-03-04,ok,2257,a1f655d0d1547f9f30e0d56d6741c0d879fe3f9ef2f307560705899065494fd1
True,UP,96200.0,,2,2026-03-03,ok,1996,b7c4bf846d16a61ea94e75ea8c913012b4da7778bc1b659c87847b3fce8886da
True,MIXED,96200.0,500.0,2,,ok,2201,f588e36cfc1a6bf4035d9ff8088952ce6a2a0fb8f8e7fc6b4c4c854f773ee559
True,MIXED,95500.0,700.0,1,2026-03-04,ok,2198,a50133ede837a478f0cbf71c64091545eb783291458df6befac533a0a8db5543
True,STABLE,95750.0,,2,2026-02-27,ok,2166,36324e5b40428adb2c37153da3e74b44a6b51d7e453800fbae1c6dbd3a7042aa
True,DOWN,96000.0,,2,,ok,2215,35f2989e3d5dfbd0abf5998e50f233b9f58ece059417af7b9bde7dc75ec561ad
True,DOWN,95500.0,-500.0,1,2026-03-02,ok,2253,7953cdb9c28edfaa663f92eb2dc8485dc32056abbe7bc6a6ccc21eb3b2aa19c2
True,UP,96200.0,700.0,1,2026-03-03,ok,2234,aa1cff71098f7628d00542d058ebeba5ea1e602b0c6aaa2213044be744172918
True,MIXED,95500.0,-500.0,2,2026-02-27,ok,2193,33055f65ca62b81ee0c9c403f288af6b7b218f9f1fdf1891691cddfb988f84cc
True,DOWN,95500.0,-500.0,1,2026-03-02,ok,2259,95f1cc78646d437420eb02d2bd7fa8771f35e0a21aef67f9dfdb0f156a7f9e58
True,DOWN,96000.0,-1000.0,1,2026-03-01,ok,2259,52caab16c92094925e3ccc03e858e3b55f6cc932101e002e61dca32e3baa7c7a
True,DOWN,95500.0,-600.0,2,2026-03-02,ok,2227,ef59bf7f31c449e0f3105e0e916ce2c7fdb47846193f348b80a07c50428f8524
True,UP,96000.0,2100.0,2,2026-03-01,ok,2234,2b0bbe48841ddcf8d6d649c017bb8000d6f6c6cdfc7b44022aaf42db98d40b1c
True,STABLE,96000.0,0.0,2,2026-03-02,ok,2197,f3d76b514306947b41fcb0d16c68e43126d0326bcccf86b04aa227234142b7d8
True,DOWN,96000.0,-900.0,2,2026-03-01,ok,2244,de783ef021dcdd83f32ae914b56e3f9cd1f05bf4b24b14cce9ac56c48723adb2
